model,checkpoint,ec,tax,split,n_generated,frac_terminated,frac_good,n_good,frac_enzymes,n_enzymes,average_accuracy_level,frac_ec_correct,n_ec_correct,ec_enrichment,frac_tax_mapped,frac_tax_correct,n_tax_correct,tax_enrichment,frac_both_correct,both_enrichment,avg_max_id,frac_70clusters,frac_90clusters,generated_ECs,both_count,ec_count,tax_count,average_prediction_similarity,similarity_to_train
ec+tax-swissprot_20240819-231401,ba21000,6.1.1.15,2759.4890.147550.5125.5129.5543.51453,train_common,225,0.2311111111111111,0.04888888888888889,11,0.6363636363636364,7,1.0,0.14285714285714285,1,41.56816326530612,0.8571428571428571,0.2857142857142857,2,1.1681450441219203,0.0,0.0,0.5406691428571428,1.0,1.0,"['6.1.1.21', '1.15.1.1', '2.7.9.3', '6.1.1.15', '5.6.2.4', '2.4.1.17', '2.7.11.1']",20,525,,1.000000238418579,1.000000238418579
ec+tax-swissprot_20240819-231401,ba21000,6.1.1.15,10239.2731618.2731619.-1.2946170.10663.-1,train_common,225,0.56,0.022222222222222223,5,0.8,4,2.0,0.5,2,145.48857142857142,1.0,0.0,0,0.0,0.0,,0.46234475,0.75,1.0,"['2.5.1.18', '2.5.1.18', '6.1.1.15', '6.1.1.15']",0,525,,1.000000238418579,1.000000238418579
ec+tax-swissprot_20240819-231401,ba21000,1.2.1.70,2.1224.1236.2887326.468.469.470,train_common,225,0.9511111111111111,0.9511111111111111,214,1.0,214,4.0,1.0,214,272.3048128342246,0.9345794392523364,0.9345794392523364,200,1.3811602983341686,0.9345794392523364,301.20075712764697,0.9287289252336448,0.028037383177570093,0.1308411214953271,"['1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70']",474,561,,1.0000001192092896,1.0000001192092896
ec+tax-swissprot_20240819-231401,ba21000,1.2.1.70,2157.2283796.183967.2301.46630.46631.46632,train_common,225,0.6177777777777778,0.3333333333333333,75,0.8933333333333333,67,2.6417910447761193,0.6119402985074627,41,166.63428845079414,0.7910447761194029,0.3880597014925373,26,5.694089345798145,0.23880597014925373,473.7755378949409,0.4328052537313434,0.9253731343283582,1.0,"['7.2.2.7', '2.7.1.212', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '7.6.2.11', '1.2.1.70', '1.2.1.70', '1.17.1.8', '1.2.1.70', '1.6.5.2', '1.2.1.70', '4.2.1.150', '1.2.1.70', '1.8.1.9', '1.2.1.70', '3.6.1.65', '2.7.1.11; 2.7.1.144', '1.6.5.2', '4.2.1.5', '1.4.1.1', '1.2.1.70', '2.7.1.107', '2.7.1.56', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '2.7.1.56', '2.7.1.56', '1.2.1.70', '2.7.1.56', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '5.1.3.2', '1.2.1.70', '1.2.1.70', '1.17.1.8', '1.2.1.70', '1.2.1.70', '1.1.1.374', '1.5.98.2', '1.1.1.26', '1.2.1.44', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '2.7.1.56', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.17.1.8', '1.2.1.70', '1.2.1.70', '2.7.1.23', '1.2.1.70']",77,561,,1.0000001192092896,1.0000001192092896
ec+tax-swissprot_20240819-231401,ba21000,1.2.1.70,2759.4890.147550.5125.5129.5543.51453,train_common,225,0.8488888888888889,0.0,0,0.0,0,,0.0,0,0.0,,,,,,,,,,[],10,561,,0.0,1.0000001192092896
ec+tax-swissprot_20240819-231401,ba21000,1.2.1.70,10239.2731618.2731619.-1.2946170.10663.-1,train_common,225,0.6666666666666666,0.1511111111111111,34,0.7352941176470589,25,2.36,0.56,14,152.49069518716578,0.68,0.0,0,0.0,0.0,,0.35537771999999995,1.0,1.0,"['3.5.1.25', '5.1.3.2', '1.2.1.70', '1.2.1.70', '5.1.3.2', '3.5.1.-', '1.2.1.70', '1.2.1.70', '1.1.1.412', '5.1.3.2', '1.2.1.70', '5.1.3.2', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '1.2.1.70', '4.2.1.46', '1.2.1.70', '1.2.1.70', '1.-.-.-', '1.1.1.133', '1.2.1.70', '1.2.1.70', '5.1.3.2']",0,561,,1.0000001192092896,1.0000001192092896
ec+tax-swissprot_20240819-231401,ba21000,2.5.1.75,2.1224.1236.2887326.468.469.470,train_common,225,0.9422222222222222,0.9377777777777778,211,1.0,211,4.0,1.0,211,235.74537037037038,0.6872037914691943,0.6872037914691943,145,1.0155782951969017,0.6872037914691943,166.89874848363837,0.6059156777251185,0.27014218009478674,0.995260663507109,"['2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75']",629,648,,1.0,1.0
ec+tax-swissprot_20240819-231401,ba21000,2.5.1.75,2157.2283796.183967.2301.46630.46631.46632,train_common,225,0.9955555555555555,0.8177777777777778,184,0.9782608695652174,180,3.7222222222222223,0.9222222222222223,166,217.40961934156383,0.7444444444444445,0.005555555555555556,1,0.08151794576249481,0.005555555555555556,,0.5285728666666667,0.36666666666666664,1.0,"['2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '5.1.3.2', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '1.2.1.38', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.7', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '5.1.3.14', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '5.1.3.2', '1.1.1.412', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '1.1.1.267', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.7.1.71', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.7.1.71', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '1.1.1.300', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.7.1.24', '2.5.1.75', '1.2.1.11', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '1.1.1.267', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '5.1.3.6', '2.5.1.75', '2.5.1.75', '2.5.1.75']",0,648,,1.0,1.0
ec+tax-swissprot_20240819-231401,ba21000,2.5.1.75,2759.4890.147550.5125.5129.5543.51453,train_common,225,0.03111111111111111,0.03111111111111111,7,1.0,7,4.0,1.0,7,235.74537037037038,0.42857142857142855,0.0,0,0.0,0.0,0.0,0.616196,0.8571428571428571,1.0,"['2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75']",19,648,,1.0,1.0
ec+tax-swissprot_20240819-231401,ba21000,2.5.1.75,10239.2731618.2731619.-1.2946170.10663.-1,train_common,225,0.6088888888888889,0.4266666666666667,96,0.9895833333333334,95,3.905263157894737,0.968421052631579,92,228.30077972709555,0.8210526315789474,0.0,0,0.0,0.0,,0.4493135789473685,0.9789473684210527,1.0,"['2.7.4.8', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.7.4.8', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.7.4.8', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75', '2.5.1.75']",0,648,,1.0,1.0
ec+tax-swissprot_20240819-231401,ba21000,2.7.4.3,2.1224.1236.2887326.468.469.470,train_common,225,1.0,1.0,225,1.0,225,4.0,1.0,225,244.0303514376997,0.9644444444444444,0.9644444444444444,217,1.4252960429787138,0.9644444444444444,348.3012450748621,0.7826447999999999,0.02666666666666667,0.3422222222222222,"['2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3']",423,626,,1.0000001192092896,1.0000001192092896
ec+tax-swissprot_20240819-231401,ba21000,2.7.4.3,2157.2283796.183967.2301.46630.46631.46632,train_common,225,0.7688888888888888,0.6266666666666667,141,0.9929078014184397,140,3.7642857142857142,0.8714285714285714,122,212.6550205385669,0.8214285714285714,0.75,105,11.004922677936799,0.6428571428571429,1275.3868274582562,0.47823075,0.7285714285714285,1.0,"['2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '5.1.3.2', '2.7.4.3', '5.1.3.2', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.25', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.25', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.25', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '4.1.1.35', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.25', '2.7.4.25', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.25', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.25', '2.7.4.3', '2.7.4.25', '5.1.3.2', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.25', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '5.1.3.2', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.25', '2.7.4.25', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.25', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.25', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3']",77,626,,1.0000001192092896,1.0000001192092896
ec+tax-swissprot_20240819-231401,ba21000,2.7.4.3,2759.4890.147550.5125.5129.5543.51453,train_common,225,0.30666666666666664,0.04,9,1.0,9,2.2222222222222223,0.4444444444444444,4,108.45793397231097,0.7777777777777778,0.2222222222222222,2,0.9085572565392713,0.1111111111111111,134.7116402116402,0.5238375555555556,1.0,1.0,"['1.1.1.425', '2.7.4.3', '2.7.1.71', '2.7.4.3', '2.7.4.3', '2.7.1.71', '7.1.2.2', '2.7.4.3', '1.1.99.39']",126,626,,1.0000001192092896,1.0000001192092896
ec+tax-swissprot_20240819-231401,ba21000,2.7.4.3,10239.2731618.2731619.-1.2946170.10663.-1,train_common,225,0.5111111111111111,0.08444444444444445,19,0.8421052631578947,16,2.4375,0.5,8,122.01517571884985,0.5,0.0,0,0.0,0.0,,0.368532625,0.9375,1.0,"['2.7.4.3', '2.7.4.25', '2.7.4.3', '2.7.4.3', '1.1.1.100', '2.7.4.3', '2.7.1.24', '2.7.4.3', '3.1.3.16', '2.7.4.3', '2.7.7.27', '1.1.1.304', '2.7.4.3', '1.1.1.-; 1.1.1.391', '3.6.1.17', '2.7.4.3']",0,626,,1.0000001192092896,1.0000001192092896
