model,checkpoint,ec,tax,split,n_generated,frac_terminated,frac_good,n_good,frac_enzymes,n_enzymes,average_accuracy_level,frac_ec_correct,n_ec_correct,ec_enrichment,frac_tax_mapped,frac_tax_correct,n_tax_correct,tax_enrichment,frac_both_correct,both_enrichment,avg_max_id,frac_70clusters,frac_90clusters,generated_ECs,both_count,ec_count,tax_count,average_prediction_similarity,similarity_to_train
ec+tax-swissprot-shared_20240822-232820,ba21000,3.1.1.29,2759.4890.147550.5125.5129.5543.51453,train_common,225,0.5555555555555556,0.15555555555555556,35,0.6571428571428571,23,0.30434782608695654,0.0,0,0.0,0.6956521739130435,0.08695652173913043,2,0.35552240473275837,0.0,0.0,0.4643613043478261,1.0,1.0,"['3.1.3.82', '1.1.1.100', '1.1.1.53', '2.7.1.17', '4.1.1.36; 6.3.2.5', '4.3.3.7', '2.3.3.16; 2.3.3.5', '2.8.2.23', '4.2.1.43', '2.1.1.170', '3.1.4.-', '1.1.1.100', '3.5.1.10', '1.1.1.100', '4.3.3.7', '1.1.1.100', '6.3.5.7', '3.3.2.10', '4.3.3.7', '3.6.1.66', '2.4.1.289', '6.3.4.20', '1.11.1.24']",47,553,,0.7830957174301147,1.0
ec+tax-swissprot-shared_20240822-232820,ba21000,3.1.1.29,10239.2731618.2731619.-1.2946170.10663.-1,train_common,225,0.7377777777777778,0.16444444444444445,37,0.7027027027027027,26,0.15384615384615385,0.0,0,0.0,0.5384615384615384,0.0,0,0.0,0.0,0.0,0.4068100384615385,1.0,1.0,"['2.8.3.-', '6.1.1.6', '2.6.1.102', '2.4.1.-; 2.4.1.83', '2.6.1.102', '1.2.1.79', '1.2.1.11', '3.5.1.1', '2.7.1.107', '2.1.2.9', '2.4.1.153', '2.7.2.2', '2.4.1.-; 2.4.1.83', '2.8.1.7', '1.1.1.81', '2.7.8.7', '1.1.1.100', '1.1.1.262', '2.4.1.54', '2.4.1.153', '7.6.2.11', '2.7.4.8', '1.2.1.3', '4.2.1.116', '3.2.2.-; 3.2.2.2; 3.2.2.3', '3.1.3.104']",2,553,,0.7121289968490601,1.0
ec+tax-swissprot-shared_20240822-232820,ba21000,6.1.1.21,2.1224.1236.2887326.468.469.470,train_common,225,0.9555555555555556,0.9288888888888889,209,0.9904306220095693,207,3.502415458937198,0.8647342995169082,179,256.0066003819795,0.9516908212560387,0.9468599033816425,196,1.399308878099719,0.8260869565217391,296.9306393861893,0.7621109661835749,0.17391304347826086,0.42028985507246375,"['6.1.1.21', '1.2.7.7', '6.1.1.21', '6.1.1.21', '6.1.1.21', '5.3.1.24', '6.1.1.21', '6.1.1.21', '2.5.1.19', '1.3.99.-', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '5.3.1.24', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '5.3.1.24', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '5.3.1.24', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '2.7.11.1; 3.6.4.-', '4.2.1.44', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '1.1.1.85', '6.1.1.21', '5.3.1.24', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '5.1.3.-; 5.3.1.-', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.15', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.17', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '2.1.1.182', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '5.3.1.24', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '2.5.1.7', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '1.1.1.85', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '1.1.1.85', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '1.1.1.44', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '1.1.1.44', '5.3.1.24', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '5.3.1.24', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '1.1.1.44', '6.1.1.21', '6.1.1.21', '6.1.1.21', '5.3.1.24', '6.1.1.17', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '2.5.1.19', '6.1.1.21', '6.1.1.21', '6.1.1.21', '5.3.1.24']",425,516,,1.0000001192092896,1.0000001192092896
ec+tax-swissprot-shared_20240822-232820,ba21000,6.1.1.21,2157.2283796.183967.2301.46630.46631.46632,train_common,225,0.5333333333333333,0.31555555555555553,71,0.9295774647887324,66,2.606060606060606,0.6515151515151515,43,192.88257575757575,0.803030303030303,0.3939393939393939,26,5.780363426795086,0.30303030303030304,857.2558922558923,0.489003106060606,0.8333333333333334,1.0,"['4.2.1.20', '6.1.1.21', '3.2.1.86', '5.3.1.24', '5.3.1.24', '5.3.1.24', '1.1.1.23', '6.1.1.21', '6.1.1.21', '6.1.1.21', '4.1.1.48', '5.3.1.24', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '1.1.99.14', '6.1.1.21', '6.1.1.21', '6.1.1.21', '5.3.1.24', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '5.3.1.24', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '5.3.1.24', '5.3.1.24', '5.1.3.14', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '1.5.1.5; 3.5.4.9', '6.1.1.21', '2.1.1.77', '6.1.1.21', '6.1.1.21', '5.3.1.24', '6.1.1.21', '6.1.1.21', '6.1.1.21', '2.7.4.9', '4.1.1.48', '3.2.1.86', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '6.1.1.21', '5.3.1.28', '4.1.1.48', '3.2.1.86', '6.1.1.21', '6.1.1.21']",54,516,,1.0000001192092896,1.0000001192092896
ec+tax-swissprot-shared_20240822-232820,ba21000,6.1.1.21,2759.4890.147550.5125.5129.5543.51453,train_common,225,0.3688888888888889,0.12444444444444444,28,0.5714285714285714,16,1.6875,0.375,6,111.01962209302324,0.75,0.25,4,1.0221269136066802,0.125,516.0912162162161,0.4874746875,0.9375,1.0,"['5.2.1.8', '6.1.1.21', '6.1.1.21', '7.1.1.-', '3.6.5.-', '6.1.1.1', '1.1.1.184; 1.1.1.300', '6.1.1.21', '4.2.1.136; 5.1.99.6', '6.1.1.21', '5.1.3.8', '6.1.1.21', '3.5.1.42', '6.1.1.21', '4.1.3.30', '1.1.1.295']",37,516,,1.0000001192092896,1.0000001192092896
ec+tax-swissprot-shared_20240822-232820,ba21000,6.1.1.21,10239.2731618.2731619.-1.2946170.10663.-1,train_common,225,0.7066666666666667,0.3511111111111111,79,0.8227848101265823,65,0.0,0.0,0,0.0,0.6,0.0,0,0.0,0.0,,0.5280742615384615,0.4461538461538462,0.9538461538461539,"['5.1.3.2', '1.3.1.54', '2.7.4.3', '1.3.1.54', '2.7.4.3', '2.7.4.3', '3.5.4.4', '1.3.1.54', '2.7.4.3', '2.7.4.3', '5.1.3.2', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '1.3.1.54', '1.3.1.54', '1.3.1.54', '2.7.4.3', '2.7.4.3', '1.3.1.54', '5.1.3.2', '1.3.1.54', '2.6.1.51', '1.3.1.54', '2.7.4.3', '2.7.4.3', '2.7.4.3', '2.7.4.3', '4.2.1.10', '2.7.4.3', '1.3.1.54', '2.7.4.3', '1.3.1.54', '2.7.4.3', '2.7.4.3', '2.7.4.3', '3.5.4.4', '4.2.1.10', '2.7.4.3', '2.7.4.3', '1.3.1.54', '2.7.4.3', '1.3.1.54', '2.3.2.27', '2.7.4.3', '1.3.1.54', '2.6.1.51', '1.3.1.54', '2.6.1.51', '2.7.4.3', '2.7.4.3', '2.7.4.3', '1.3.1.54', '2.7.4.3', '1.3.1.54', '5.1.3.2', '2.7.4.3', '2.7.4.3', '2.7.4.3', '5.1.3.2', '1.1.1.95', '2.7.4.3', '1.3.1.54']",0,516,,0.09317681193351746,1.0000001192092896
ec+tax-swissprot-shared_20240822-232820,ba21000,2.7.1.33,2.1224.1236.2887326.468.469.470,train_common,225,0.7733333333333333,0.7644444444444445,172,1.0,172,4.0,1.0,172,281.3314917127072,0.9883720930232558,0.9883720930232558,170,1.4606573155057283,0.9883720930232558,290.9184702244925,0.7208852906976744,0.05232558139534884,0.7441860465116279,"['2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33', '2.7.1.33']",519,543,,1.0,1.0
ec+tax-swissprot-shared_20240822-232820,ba21000,2.7.1.33,2157.2283796.183967.2301.46630.46631.46632,train_common,225,0.7822222222222223,0.4622222222222222,104,0.8461538461538461,88,1.3522727272727273,0.011363636363636364,1,3.196948769462582,0.7045454545454546,0.06818181818181818,6,1.0004475161760724,0.0,,0.4823535795454545,0.6136363636363636,1.0,"['2.5.1.61', '1.1.99.14', '2.5.1.61', '2.5.1.61', '2.5.1.61', '2.5.1.61', '2.5.1.61', '2.5.1.61', '2.5.1.61', '1.1.1.81', '2.7.1.39', '6.1.1.16', '2.5.1.61', '2.7.1.39', '2.5.1.61', '2.7.1.39', '2.5.1.61', '2.7.1.33', '2.5.1.61', '2.5.1.61', '2.7.1.39', '2.5.1.61', '2.5.1.61', '2.5.1.61', '2.5.1.61', '2.5.1.61', '2.5.1.61', '2.7.7.2', '2.5.1.61', '2.5.1.61', '2.5.1.61', '2.5.1.61', '2.5.1.61', '1.4.1.1', '2.7.2.11', '2.5.1.61', '2.5.1.61', '2.5.1.61', '2.5.1.61', '2.5.1.61', '2.7.1.23', '2.5.1.61', '2.5.1.61', '2.5.1.61', '2.5.1.61', '2.5.1.61', '2.5.1.61', '2.5.1.61', '3.5.2.3', '3.5.1.25', '2.5.1.61', '2.7.1.39', '2.4.2.29', '2.7.1.39', '1.2.1.79', '2.5.1.61', '2.5.1.61', '2.7.1.39', '2.7.1.36', '2.7.1.39', '2.7.1.50', '2.5.1.61', '2.7.1.39', '2.5.1.61', '1.1.1.270; 1.1.1.417', '2.7.1.23', '2.7.1.39', '3.5.2.5', '2.5.1.61', '2.7.1.24', '2.5.1.61', '2.5.1.61', '2.5.1.61', '2.5.1.61', '2.5.1.61', '2.5.1.61', '2.7.1.39', '2.5.1.61', '2.5.1.61', '2.1.1.196', '6.1.1.11', '2.7.1.39', '2.5.1.61', '2.5.1.61', '2.1.1.177', '2.5.1.61', '2.7.1.39', '2.5.1.72']",0,543,,1.0,1.0
ec+tax-swissprot-shared_20240822-232820,ba21000,2.7.1.33,2759.4890.147550.5125.5129.5543.51453,train_common,225,0.2,0.09333333333333334,21,0.7142857142857143,15,0.3333333333333333,0.0,0,0.0,0.8666666666666667,0.0,0,0.0,0.0,0.0,0.5681287333333332,1.0,1.0,"['6.3.2.4', '6.5.1.2', '1.1.1.202', '2.5.1.129', '1.6.5.2', '2.7.1.12', '1.1.1.65', '6.3.1.2', '4.3.1.1', '5.4.99.9', '1.1.1.179', '5.4.99.18', '2.3.1.266', '3.5.4.16', '7.2.2.7']",24,543,,0.6474276185035706,1.0
ec+tax-swissprot-shared_20240822-232820,ba21000,2.7.1.33,10239.2731618.2731619.-1.2946170.10663.-1,train_common,225,0.5555555555555556,0.13333333333333333,30,0.6666666666666666,20,0.4,0.0,0,0.0,0.65,0.0,0,0.0,0.0,,0.37065784999999996,1.0,1.0,"['1.1.1.381', '1.3.1.113', '1.1.1.100', '1.1.1.100', '2.4.1.227', '1.1.1.-', '5.1.3.2', '2.7.4.8', '4.3.3.7', '2.8.3.19', '2.8.3.19', '1.3.99.-', '1.1.1.100', '1.1.1.270; 1.1.1.417', '2.8.3.13', '1.1.1.-; 1.1.1.283', '5.1.3.2', '2.8.3.19', '1.1.1.100', '2.4.1.227']",0,543,,0.7310546040534973,1.0
ec+tax-swissprot-shared_20240822-232820,ba21000,2.7.4.9,2.1224.1236.2887326.468.469.470,train_common,225,0.9422222222222222,0.8977777777777778,202,0.9851485148514851,199,3.336683417085427,0.7638190954773869,152,208.36302943287868,0.7788944723618091,0.7738693467336684,154,1.1436562510527855,0.5829145728643216,201.46556310966596,0.5789184422110553,0.3768844221105528,0.9547738693467337,"['1.12.1.3', '2.7.4.9', '2.7.4.25', '2.7.4.9', '2.7.4.9', '2.4.1.227', '1.1.1.37', '2.7.4.9', '1.12.1.3', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.4.1.227', '2.7.4.9', '2.3.1.274', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.4.1.227', '2.7.4.9', '2.7.4.9', '1.12.1.3', '2.7.4.9', '2.7.4.9', '2.4.1.227', '2.7.4.9', '2.7.4.9', '2.7.4.25', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.25', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '1.12.1.3', '2.7.4.9', '1.17.1.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '1.14.13.222', '2.7.4.9', '2.7.4.9', '2.4.1.227', '2.7.4.9', '2.7.4.9', '2.4.1.227', '2.7.4.9', '2.4.1.227', '2.7.4.9', '2.7.4.9', '2.4.1.227', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.3.1.274', '2.7.4.25', '2.7.4.9', '2.3.1.274', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.3', '2.7.4.9', '2.4.1.227', '2.7.4.3', '5.1.3.2', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '1.12.1.3', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.3.1.274', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.4.1.227', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.4.1.227', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.3.1.274', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '1.1.1.31', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.1.4', '2.7.4.3', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '1.1.1.219', '2.7.4.9', '2.7.4.9', '2.7.4.9', '1.18.1.3', '2.7.4.9', '2.4.1.227', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.4.1.227', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.4.1.227', '2.4.1.227', '2.7.4.3', '2.7.4.9', '2.4.1.227', '2.4.1.227', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.4.1.227', '2.7.4.9', '2.7.4.25', '2.4.1.227', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.25', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9']",442,560,,1.0000001192092896,1.0000001192092896
ec+tax-swissprot-shared_20240822-232820,ba21000,2.7.4.9,2157.2283796.183967.2301.46630.46631.46632,train_common,225,0.9377777777777778,0.8266666666666667,186,0.9946236559139785,185,3.0648648648648646,0.5405405405405406,100,147.4546332046332,0.8486486486486486,0.6216216216216216,115,9.121197174506175,0.31891891891891894,632.7144261144263,0.5451515837837838,0.32432432432432434,0.9837837837837838,"['2.4.1.227', '2.7.4.9', '2.7.4.25', '4.99.1.3', '2.4.1.227', '2.7.7.13', '2.4.1.227', '2.7.4.9', '2.7.4.25', '2.7.4.9', '2.4.1.227', '2.7.4.9', '2.7.4.25', '2.7.4.9', '2.7.4.25', '2.7.4.9', '2.7.4.9', '2.4.1.227', '2.7.4.9', '2.7.4.25', '2.7.7.13; 5.3.1.8', '2.7.4.9', '2.4.1.227', '2.7.4.9', '2.7.4.25', '2.7.4.25', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.25', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.4.1.227', '2.7.4.9', '2.4.1.227', '2.7.4.9', '2.7.4.25', '2.7.4.9', '2.7.4.3', '2.4.1.227', '2.4.1.227', '2.4.1.227', '2.7.4.9', '2.7.4.25', '2.4.1.227', '1.6.5.5', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.25', '2.7.4.25', '2.7.4.25', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.3', '2.7.4.25', '2.7.4.9', '2.4.1.227', '2.4.1.227', '2.7.4.9', '4.99.1.3', '2.7.4.9', '2.7.4.9', '2.7.7.13; 5.3.1.8', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.4.1.227', '2.7.4.9', '2.7.4.3', '2.7.4.25', '2.4.1.227', '2.7.4.9', '2.4.1.227', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.4.1.227', '2.7.4.3', '2.4.1.227', '2.7.4.9', '2.7.4.3', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.4.1.227', '2.4.1.227', '2.7.4.25', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.3', '2.4.1.227', '2.4.1.227', '2.7.4.25', '2.7.4.9', '2.4.1.227', '2.7.4.9', '2.7.4.9', '2.7.4.3', '2.7.4.3', '2.7.4.9', '4.99.1.3', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.3', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.25', '2.7.7.13; 5.3.1.8', '2.7.4.9', '2.4.1.227', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.4.1.227', '2.7.4.3', '2.7.4.9', '2.7.4.9', '2.4.1.227', '2.7.4.25', '2.7.4.9', '2.7.4.9', '2.7.4.3', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.4.1.227', '2.7.4.9', '2.7.4.25', '2.4.1.227', '2.4.1.227', '2.7.4.9', '2.7.4.3', '2.4.1.227', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.3', '2.7.4.9', '2.4.1.227', '2.7.4.3', '2.4.1.227', '2.7.4.25', '2.7.4.25', '2.7.4.9', '2.7.4.9', '2.7.4.3', '2.7.4.9', '2.4.1.227', '2.7.4.25', '2.7.4.9', '2.7.4.9', '2.4.1.227', '2.7.4.9', '2.7.4.25', '2.4.1.227', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.25', '2.7.4.9', '2.7.4.25']",77,560,,1.0000001192092896,1.0000001192092896
ec+tax-swissprot-shared_20240822-232820,ba21000,2.7.4.9,2759.4890.147550.5125.5129.5543.51453,train_common,225,0.8533333333333334,0.52,117,0.9230769230769231,108,2.5462962962962963,0.4166666666666667,45,113.66294642857143,0.8518518518518519,0.4166666666666667,45,1.703544856011134,0.17592592592592593,1279.760582010582,0.5350603055555556,0.48148148148148145,1.0,"['2.7.4.9', '2.7.4.25', '2.7.1.71', '2.7.4.9', '2.5.1.101', '2.7.1.156; 2.7.7.62', '2.7.4.3', '2.7.1.30', '6.3.4.20', '2.7.4.9', '7.2.2.4', '6.3.4.20', '2.3.1.157; 2.7.7.23', '2.7.1.71', '2.4.2.9', '2.7.4.9', '2.7.4.9', '2.7.1.30', '2.7.4.9', '2.7.1.71', '2.7.4.3', '2.5.1.56; 2.5.1.57', '2.7.4.3', '6.3.4.20', '2.7.4.25', '2.7.4.9', '2.7.4.9', '2.7.4.9', '6.3.4.20', '3.6.5.2', '2.7.1.156; 2.7.7.62', '2.7.4.9', '2.7.4.9', '2.7.4.8', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.1.107', '6.3.4.20', '2.3.1.157; 2.7.7.23', '2.7.4.9', '2.7.4.9', '6.3.2.4', '1.1.1.94', '2.7.1.30', '2.7.4.25', '2.7.4.9', '2.4.2.9', '1.18.1.3', '2.7.4.9', '2.7.1.25', '2.7.4.9', '2.7.4.9', '6.3.4.20', '2.7.4.8', '6.3.4.20', '2.5.1.75', '2.7.4.9', '2.7.4.3', '2.7.4.9', '6.3.4.20', '2.7.4.9', '2.7.4.8', '2.7.4.8', '2.5.1.101', '2.7.4.9', '2.7.4.9', '2.7.1.30', '2.7.4.9', '2.7.1.71', '2.7.4.3', '2.7.4.9', '2.7.4.9', '2.7.4.10; 2.7.4.3; 2.7.4.6', '2.7.1.71', '3.6.5.-', '1.4.99.-', '2.7.1.30', '5.1.99.1', '2.7.4.9', '1.5.1.2', '7.6.2.11', '6.3.4.20', '2.7.4.9', '2.7.4.8', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.4.9', '2.7.1.71', '2.7.4.9', '2.7.4.9', '2.7.1.156; 2.7.7.62', '2.7.4.9', '2.7.4.9', '2.3.1.157; 2.7.7.23', '2.7.4.9', '2.7.1.30', '2.7.4.9', '2.7.4.9', '2.4.2.9', '2.7.4.9', '2.7.4.3', '2.7.4.9', '6.3.4.20', '2.7.4.9', '2.7.4.9', '2.7.4.25']",21,560,,1.0000001192092896,1.0000001192092896
