model,ec,n_seqs,frac_terminated,frac_good,n_good,frac_enzymes,n_enzymes,average_accuracy_level,frac_correct,n_correct,enrichment_factor,distribution_diff,avg_max_id,frac_50clusters,frac_70clusters,frac_90clusters,generated_ECs,split,average_prediction_similarity,similarity_to_train,log enrichment,count,log count
ZymCTRL,2.3.1.87,220,1.0,0.0,0,0.0,0,,0.0,0,0.0,,,,,,[],train,0.0,1.0,-inf,21,1.3222192947339193
ZymCTRL,6.2.1.4,220,1.0,0.6318181818181818,139,1.0,139,3.942446043165468,0.9424460431654677,131,4.3497509684560045,,68.04990152671755,0.2137404580152671,0.4427480916030534,0.8015267175572519,"['6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.5', '6.2.1.5', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.3', '6.2.1.4', '6.2.1.4', '6.2.1.5', '6.2.1.4', '6.2.1.5', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.3', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.5', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.4', '6.2.1.3']",train,1.0,1.0,0.638464393478476,13,1.1139433523068367
ZymCTRL,3.4.24.28,220,1.0,0.5363636363636364,118,0.0084745762711864,1,3.0,0.0,0,0.0,,,,,,['3.4.24.67'],train,0.061727687716484,1.0,-inf,15,1.1760912590556813
ZymCTRL,6.3.1.19,220,1.0,0.9409090909090908,207,1.0,207,4.0,1.0,207,1.3043478260869563,,86.43937874396136,0.0434782608695652,0.1835748792270531,0.4830917874396135,"['6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19', '6.3.1.19']",train,0.9999998807907104,0.9999998807907104,0.1153934187020695,46,1.662757831681574
ZymCTRL,5.5.1.6,220,1.0,0.0,0,0.0,0,,0.0,0,0.0,,,,,,[],train,0.0,0.9999999403953552,-inf,38,1.5797835966168101
ZymCTRL,5.3.3.12,220,1.0,0.0,0,0.0,0,,0.0,0,0.0,,,,,,[],train,0.0,0.9999999403953552,-inf,30,1.4771212547196624
ZymCTRL,3.5.3.1,220,1.0,0.8090909090909091,178,1.0,178,4.0,1.0,178,1.3333333333333333,,52.08548764044945,0.3539325842696629,0.7696629213483146,0.9438202247191012,"['3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1', '3.5.3.1']",train,0.9999999403953552,0.9999999403953552,0.1249387366082999,45,1.6532125137753437
ZymCTRL,3.4.11.4,220,1.0,0.9636363636363636,212,0.9905660377358492,210,4.0,1.0,210,0.8,,66.34633428571429,0.2142857142857142,0.6761904761904762,0.8095238095238095,"['3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4', '3.4.11.4']",train,0.9999998807907104,0.9999998807907104,-0.0969100130080563,75,1.8750612633917
ZymCTRL,2.1.1.107,220,1.0,0.6863636363636364,151,0.9072847682119204,137,4.0,0.635036496350365,87,0.4590625274821915,,51.68256666666666,0.425287356321839,0.8045977011494253,0.9195402298850576,"['2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107; 4.2.1.75', '2.1.1.107', '2.1.1.107; 4.2.1.75', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '1.3.1.76; 2.1.1.107; 4.99.1.4', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107; 4.2.1.75', '2.1.1.107', '2.1.1.107', '2.1.1.107', '1.3.1.76; 2.1.1.107; 4.99.1.4', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '1.3.1.76; 2.1.1.107; 4.99.1.4', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75', '2.1.1.107', '1.3.1.76; 2.1.1.107; 4.99.1.4', '2.1.1.107', '1.3.1.76; 2.1.1.107; 4.99.1.4', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107; 4.2.1.75', '2.1.1.107', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75', '2.1.1.107', '1.3.1.76; 2.1.1.107; 4.99.1.4', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '1.3.1.76; 2.1.1.107; 4.99.1.4', '2.1.1.107; 4.2.1.75', '2.1.1.107', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107', '2.1.1.107; 4.2.1.75', '2.1.1.107', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75', '2.1.1.107; 4.2.1.75']",train,1.0000001192092896,1.0000001192092896,-0.3381281565302185,83,1.919078092376074
ZymCTRL,1.1.1.26,220,1.0,0.8090909090909091,178,0.99438202247191,177,3.9717514124293785,0.9717514124293786,172,5.300462249614792,,38.72211220930232,0.8546511627906976,0.9418604651162792,1.0,"['1.1.1.26', '1.1.1.26', '1.1.1.237', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.215', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.81', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.81', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.26', '1.1.1.79; 1.1.1.81', '1.1.1.26', '1.1.1.26']",train,1.0,1.0,0.7243137457711609,11,1.0413926851582251
ZymCTRL,3.1.1.14,220,1.0,0.3181818181818182,70,1.0,70,4.0,1.0,70,4.615384615384615,,41.82259428571429,0.5714285714285714,0.9714285714285714,1.0,"['3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14', '3.1.1.14']",train,1.0000001192092896,1.0000001192092896,0.6642078980768068,13,1.1139433523068367
ZymCTRL,4.1.1.28,220,1.0,0.1272727272727272,28,1.0,28,3.678571428571429,0.6785714285714286,19,2.1428571428571432,,32.10124736842105,1.0,1.0,1.0,"['4.1.1.28', '4.1.1.28', '4.1.1.107; 4.1.1.109', '4.1.1.28', '4.1.1.25', '4.1.1.28', '4.1.1.28', '4.1.1.25', '4.1.1.107; 4.1.1.109', '4.1.1.28', '4.1.1.28', '4.1.1.28', '4.1.1.107; 4.1.1.109', '4.1.1.-', '4.1.1.28', '4.1.1.28', '4.1.1.28', '4.1.1.28', '4.1.1.109', '4.1.1.25', '4.1.1.28', '4.1.1.28', '4.1.1.28', '4.1.1.28', '4.1.1.28', '4.1.1.28', '4.1.1.25', '4.1.1.28']",train,1.0000001192092896,1.0000001192092896,0.3309932190414245,19,1.2787536009528289
ZymCTRL,1.1.1.82,220,1.0,0.4363636363636363,96,1.0,96,3.75,0.75,72,4.090909090909091,,68.51501527777776,0.0694444444444444,0.2916666666666667,1.0,"['1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.37', '1.1.1.82', '1.1.1.82', '1.1.1.37', '1.1.1.82', '1.1.1.37', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.37', '1.1.1.82', '1.1.1.82', '1.1.1.37', '1.1.1.37', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.37', '1.1.1.82', '1.1.1.37', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.37', '1.1.1.37', '1.1.1.37', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.37', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.37', '1.1.1.37', '1.1.1.37', '1.1.1.37', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.37', '1.1.1.127', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.37', '1.1.1.82', '1.1.1.37', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.37', '1.1.1.37', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.37', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.82', '1.1.1.37']",train,0.9999998807907104,0.9999998807907104,0.6118198286171186,11,1.0413926851582251
